,date,text,score,senti
8912,2021.07.28.,10대를 금융팬덤으로…카뱅 회원 1600만명 토스 가치 8조 돌파,8,1
8913,2021.07.28.,증시 큰손들 상반기 삼성전자 가장 많이 샀다,1,1
8914,2021.07.28.,과천 이어 분당도 ‘전용 84㎡’ 20억 클럽,1,1
8915,2021.07.28.,자산 10억 이상 큰손들 여름 휴가 전에 삼성전자 살래,1,1
8916,2021.07.28.,게임株 화색에 ETF도 웃는다,2,1
8917,2021.07.29.,동네슈퍼 상품 결제 편리해진다도시공유플랫폼카카오 매장 디지털화 서비스 협력,2,1
8918,2021.07.29.,카카오뱅크 첫날 증거금 12조원…SK바사SKIET 못 미쳐,-1,-1
8919,2021.07.29.,신규 주식투자자 50가 MZ세대…삼성전자애플 비중 높아,0,0
8920,2021.07.29.,크래프톤 공모가 ‘최상단’ 49만8000원 확정,1,1
8921,2021.07.29.,“네이버 ID로 ‘나의건강기록 앱’ 로그인”,0,0
8922,2021.07.29.,카뱅 공모주 청약에 58조 몰렸다…U00A0청약 경쟁률은 182대 1,-1,-1
8923,2021.07.29.,청약 첫날 12조 몰린 카뱅,0,0
8924,2021.07.29.,너무 기대 컸나…카뱅 공모주 청약 58조 예상밖 부진,-1,-1
8925,2021.07.29.,카뱅 공모주 청약 첫날 12조원 몰렸다,0,0
8926,2021.07.29.,집이란 오래 거주하는 곳… 건축의 본질을 생각한다,-1,-1
8927,2021.07.29.,잔상 없이 생생 게임할 맛 나네,-1,-1
8928,2021.07.29.,역대급 흥행 앞둔 카뱅…1주라도 받자 눈치싸움 예고 막오른 IPO 슈퍼위크,1,1
8929,2021.07.29.,‘7말 8초’ IPO 슈퍼위크… ‘따상’ 단정은 금물,1,1
8930,2021.07.29.,카뱅 청약에 58조 몰려…고평가 논란에도 선방,0,0
8931,2021.07.29.,카뱅 일반 청약 첫날 12조 몰려… “중복 청약 금지에 눈치싸움”,-4,-1
8932,2021.07.29.,카뱅크래프톤 상장… 숨어 웃는 텐센트,3,1
8933,2021.07.29.,신라대 고교 졸업 예정자도 ‘면접우수자 전형’ 지원 가능,4,1
8934,2021.07.29.,코로나가 바꾼 ‘취업하고 싶은 기업’…대한항공 10위 밖으로,-1,-1
8935,2021.07.29.,카뱅 공모가 최상단 확정…단숨에 금융주 3위시총 10위권,3,1
8936,2021.07.29.,미성년 투자 자산 1년반새 225 급증,2,1
8937,2021.07.29.,해외사업 미래성장동력…위기상황에서 더 중요,0,0
8938,2021.07.29.,벌써 2600억…생일 선물로 주식상품권 쏜다,0,0
8939,2021.07.29.,‘월급쟁이’ 주식 부자 상위 10위권 절반 차지한 펄어비스,1,1
8940,2021.07.29.,메타버스와 찰떡…NFT로 눈 돌리다,-1,-1
8941,2021.07.29.,크래프톤 똘끼 DNA 봐달라…수요예측 흥행 자신 있다,3,1
8942,2021.07.29.,7말8초 준비되셨습니까,1,1
8943,2021.07.30.,구독경제 속도내는 네이버…카카오쿠팡과 3파전,1,1
8944,2021.07.30.,카카오티맵 환경부 전국 전기차 충전인프라 결제권한 확보,2,1
8945,2021.07.30.,카카오 폭풍성장 뒤엔 골목상권 갈등 잡음도,-2,-1
8946,2021.07.30.,네이버 vs 카카오 끝나지 않은 대장주 싸움…둘다 투자해라,-2,-1
8947,2021.07.30.,카카오뱅크 vs 카카오페이…주가 누가 더 많이 오를까 홍길용의 화식열전,-2,-1
8948,2021.07.30.,게임마니아에 굿즈할인…카카오페이 적립혜택도,4,1
8949,2021.07.30.,단칸방 살던 김범수 한국 최고 부자 됐다,3,1
8950,2021.07.30.,택시운수업 제도 재정비 시급… “현실적 대안 필요”,-3,-1
8951,2021.07.30.,자식에 해외주식 물려주는 개미 늘었다,1,1
8952,2021.07.30.,지금 못하면 더 벼락거지 될라…규제 높여도 가계대출 7월에도 급증,-7,-1
8953,2021.07.30.,카뱅 청약 58조 몰렸다…1억 넣었다면 1520주 받을 듯,0,0
8954,2021.07.30.,매력 떨어진 대형주外人 코스닥으로,0,0
8955,2021.07.30.,시그널 상장일 유통 비율 사실상 8카뱅 주가 오를 3박자 갖춰,3,1
8956,2021.07.30.,外人 200만명 시대틈새 금융고객 잡자,0,0
8957,2021.07.30.,이슈분석공공 클라우드 전면 전환…국내 시장 성장 이끈다,2,1
8958,2021.07.30.,목멱칼럼총명한 리더란 잘 듣고 잘 보는사람,2,1
8959,2021.07.30.,임직원 형평성 논란…케이뱅크 스톡옵션 두고 내부갈등,-3,-1
8960,2021.07.30.,남의 집 토끼 뺏을 기회… 대출 갈아타기 앱 ‘동상 4몽’,1,1
8961,2021.07.30.,오늘과 내일김용석코로나19 급행열차가 바꿔 놓은 기업 풍경,-1,-1
8962,2021.07.31.,MZ세대와 통한다면 무엇이든 한다…가전업체도 라이브 방송패션몰 입점,1,1
8963,2021.07.31.,이랜드그룹 온라인 승부수 던진다IT 인력 대거 충원,-1,-1
8964,2021.08.01.,고속질주하는 ‘카카오뱅크’함박웃음 짓는 한투KT,2,1
8965,2021.08.01.,뱅크페이모빌리티엔터… 똘똘 뭉쳐 100兆 패밀리됐다 진격의 카카오,2,1
8966,2021.08.01.,단독 “카톡 멀티프로필 특허 침해”…카카오 원클랙에 피소,-2,-1
8967,2021.08.01.,머지플러스 파산하면 휴지조각속수무책 머지런 업권법 필요,0,0
8968,2021.08.01.,크래프톤 청약 광풍은 없었다,-1,-1
8969,2021.08.02.,카카오 전화호출 대리운전 시장 진출,2,1
8970,2021.08.02.,카카오뱅크 따상 가능할까…6일로 쏠리는 시선,0,0
8971,2021.08.02.,카카오 13곳SK 11곳… 대기업집단 계열사 석달새 41곳 증가,3,1
8972,2021.08.02.,LG엔솔카카오페이 출격 대기…하반기 IPO열풍 이어갈까,2,1
8973,2021.08.02.,클릭이 차카카오 택시로 변신했어요 현대차 스타리아 라운지 모빌리티,1,1
8974,2021.08.02.,신작 부재흥행 실패… 게임 빅3 최악 성적,-1,-1
8975,2021.08.03.,현대차KT카카오 자율車 원팀…1100조 시장 잡는다,0,0
8976,2021.08.03.,카카오뱅크 지금 들어가도 괜찮을까,0,0
8977,2021.08.03.,이슈분석선물하기 강자 카카오 추격하는 e커머스 전문업체,-1,-1
8978,2021.08.03.,카카오T 퀵 차량에 다마스라보 추가…대형배송 무기로 30조 물류 시장 노린다,0,0
8979,2021.08.03.,KTTWC “온라인 마켓 고객관리 솔루션 개발”,1,1
8980,2021.08.03.,KB증권 프라임 클럽 가입자수 28만명 돌파,6,1
8981,2021.08.03.,어닝 쇼크 게임 빅7 신작에 운명 달렸다,-1,-1
8982,2021.08.04.,카카오웹툰 초반 기대치 미달 … 갈길 멀다,-2,-1
8983,2021.08.04.,단숨에 금융 대장주 오른 카카오뱅크,1,1
8984,2021.08.04.,시총 10위 등극한 카카오뱅크…은행주는 동반상승 뒷방行,2,1
8985,2021.08.04.,마이데이터 사태 재현대주주 적격성에 발목잡힌 P2P금융,-2,-1
8986,2021.08.04.,디지털이공계 편중 채용 양극화 나타나는 銀,-1,-1
8987,2021.08.04.,사건 당일 성추행 보고…두 달 넘게 가해자와 분리조치 안 해,-4,-1
8988,2021.08.05.,넥슨카카오모빌리티 손잡고 콜라보레이션 프로모션 진행,3,1
8989,2021.08.05.,통화 내용을 문자로 바꿔줘요 …카카오 초기 멤버들 일냈다,0,0
8990,2021.08.05.,‘진격의 카카오’ 시총 100조 클럽 예약,3,1
8991,2021.08.05.,박종면칼럼카카오뱅크는 거품이다,-2,-1
8992,2021.08.05.,카뱅 상장 첫날 시총 30조… 금융대장주 등극,2,1
8993,2021.08.05.,대학 학문 아메바처럼 자기변신해야…문과생도 AI교육,1,1
8994,2021.08.05.,코스닥 벤처펀드 올 수익률 10대 돌파,7,1
8995,2021.08.05.,금융사 연봉킹은은행은 ‘카뱅’비은행은 ‘메리츠증권’,1,1
8996,2021.08.06.,카카오 질주는 계속된다…2분기 역대 최고 실적종합,2,1
8997,2021.08.06.,시총 100조 돌파한 카카오그룹 국내 그룹 시총 3위 노리나,8,1
8998,2021.08.06.,가격비교 대명사 다나와 매물로 나왔다롯데카카오 등 관심,0,0
8999,2021.08.06.,카카오웹툰 이용자 1000명에 주식교환권,0,0
9000,2021.08.06.,무점포 카카오뱅크 은행 1인당 순이익 ‘압도적 1위’,2,1
9001,2021.08.06.,단독카카오모빌리티 화물주선면허 인수…30조 화물운송 넘본다,7,1
9002,2021.08.06.,카카오게임즈 ‘오딘’ 앱마켓 매출 1위…리니지 아성 깨지나,1,1
9003,2021.08.06.,택시업계 반발에… 카카오T 멤버십 할인 연장,1,1
9004,2021.08.06.,카카오 ‘대리운전’ 본격진입에 업계 반발… ‘3兆 시장’ 격돌,1,1
9005,2021.08.06.,카카오 2분기 매출 13兆… 17분기째 ‘사상최대 실적’ 경신,3,1
9006,2021.08.06.,카카오뱅크 ‘26주적금…’ 출시 이틀만에 15만 계좌 돌파,6,1
9007,2021.08.06.,사설 ‘따따블 택시’ 만들어낸 카카오의 독점 횡포,-3,-1
9008,2021.08.06.,카카오뱅크 6일 상장 고평가 논란 딛고 따상 가능할까,-1,-1
9009,2021.08.06.,네이버웹툰 웹툰 영상화 가속…2차 창작 명가 카카오웹툰과 정면 대결,-1,-1
9010,2021.08.06.,롯데의 MA 본능…이번엔 한샘,0,0
9011,2021.08.06.,제주로 간 신한금융 해녀 스타트업 돕는 까닭,1,1
9012,2021.08.07.,“꽉막힌 백신 예약 고속도로… 2주만에 클라우드로 뚫었죠”,-2,-1
9013,2021.08.08.,홍길용의 화식열전 카카오뱅크 시총 현대차도 넘어서나,-2,-1
9014,2021.08.08.,현대차 카카오와 손잡고 ‘스타리아’ 택시 모델 출시,2,1
9015,2021.08.08.,최고부자 김범수 기부금 어디에 쓰나 김세형 칼럼,2,1
9016,2021.08.08.,골목 식당 배달 매출 늘리고 택시 승차 거부귀갓길 걱정 덜어,-4,-1
9017,2021.08.08.,크래프톤 공모가의 88… 카뱅도 9 급락,-1,-1
9018,2021.08.08.,SK바이오SKIET에코프로비엠 MSCI코리아 신규 편입,0,0
9019,2021.08.08.,생생확대경고평가 논란 그 후…크래프톤 반면교사될까,-2,-1
9020,2021.08.08.,이해 엇갈린 ‘대출 갈아타기 플랫폼’… 10월 출범 물건너가나,0,0
9021,2021.08.08.,크래프톤 오늘 등판 청약 참패 극복할까,-1,-1
9022,2021.08.09.,카카오엔터 1000명에 주식교환권 지급 이벤트,2,1
9023,2021.08.09.,카카오웹툰 작품 보고 카카오엔터 주주될까,0,0
9024,2021.08.09.,게임체인저 ‘카카오’ 뜨면 시총이 뒤바뀐다,0,0
9025,2021.08.09.,SKT카카오 200억원 규모 ESG펀드 조성…최초 빅테크 협력,2,1
9026,2021.08.09.,현대차 스타리아 카카오택시 도로 달린다,1,1
9027,2021.08.09.,현대車카카오모빌리티 택시 전용 9인승 승합차 출시,2,1
9028,2021.08.09.,네이버카카오 웹툰 양강체제…중소 플랫폼은 ‘기대반 우려반’,-1,-1
9029,2021.08.09.,Biz  Now 카카오 대리운전 국내 1위 ‘1577’과 합작사 설립,1,1
9030,2021.08.09.,‘폭식 카카오’ 3개월간 13社 사들였다,1,1
9031,2021.08.09.,소비자 권익 뒷전…허탈하게 끝난 현대차중고차 업계 ‘밥그릇 싸움’,-3,-1
9032,2021.08.09.,코인 거래 80 독주 업비트 불과 5년 전엔…반전 과거,0,0
9033,2021.08.09.,연금ISA해외로 발길올 주식 베팅 150조 넘긴다,-1,-1
9034,2021.08.09.,급락장서 삼성전자 판 外人 SK하이닉스 담았다,-2,-1
9035,2021.08.09.,꽃 가구 이유식 화장품 대학교재… 전부 구독됩니다,0,0
9036,2021.08.09.,1849세 생년월일 마지막 9 내일 사전예약 신청하세요,1,1
9037,2021.08.09.,“혐의 사실 다 인정했는데 구속 방역 책임 회피하려는 의도”,-2,-1
9038,2021.08.09.,올해 나간 대출만 78조…마통 금리 뛰는데 이자 부담 어쩌나,-4,-1
9039,2021.08.09.,거품 꺼진따상 신드롬…공모가 대비 시초가 상승률 50 흔들리는 IPO 불패,-1,-1
9040,2021.08.09.,공모주 대박신화 저무나…몸값 24조 크래프톤 청약 인기몰이 실패,4,1
9041,2021.08.09.,공모주 신화 흔들…크래프톤 상장 첫날 공모가 밑돌아,1,1
9042,2021.08.09.,크래프톤 10일 상장 카뱅 흥행 이을까,4,1
9043,2021.08.09.,승리 징역 3년…군사법원 “라멘 육수 도움준 일본인에도 성매매 알선”,1,1
9044,2021.08.10.,年36…시중銀보다 높은 카카오뱅크 마통 이자,1,1
9045,2021.08.10.,‘공룡 플랫폼’ 카카오T의 요금 전횡,0,0
9046,2021.08.10.,시론 카카오가 韓 톱3 기업이 된 세 가지 이유,2,1
9047,2021.08.10.,카카오뱅크 상장후 추세적 상승 어렵다,1,1
9048,2021.08.10.,카카오웹툰 이름까지 바꿨다공룡 네이버와 전면전,-2,-1
9049,2021.08.10.,돈 써야 이기는 게임 이젠 안한다…엔씨 유저들 떠난다,-1,-1
9050,2021.08.10.,디지털 광고 선점하자…돈 몰리는 애드테크,1,1
9051,2021.08.10.,안동서 출입 수기명부 적었더니…홍보 메시지 딩동,0,0
9052,2021.08.10.,포럼 민관협력 힘 보여준 백신예약서비스,1,1
9053,2021.08.10.,자동차칼럼완전 자율주행과 IT 중요성,-1,-1
9054,2021.08.10.,‘공모주 대어’ 크래프톤의 굴욕,-1,-1
9055,2021.08.10.,대중소기업 갈등 조정 ‘동반위’ “정부로부터 독립 필요” 공방,-5,-1
9056,2021.08.10.,軍 “한미훈련 예정대로”… 두쪽 난 與 “연기” “안된다” 자중지란,-1,-1
9057,2021.08.10.,“주급 5만원” 중고생 유혹하는 ‘텔레그램 문자알바’,-1,-1
9058,2021.08.11.,‘먹통’ 끝낼까… 1849세 백신 카카오네이버로 간편 인증,0,0
9059,2021.08.11.,카카오 질주는 계속된다…2분기 역대 최고 실적종합,2,1
9060,2021.08.11.,공모주 신화 흔들리는데…카카오페이 공모가 낮출까,1,1
9061,2021.08.11.,카카오도 처음엔 무료…KT의 무기한 공짜 상권정보 이유는,0,0
9062,2021.08.11.,카뱅 상장 덕에… 케이뱅크BC카드 뒤에서 웃는다,5,1
9063,2021.08.11.,한은 디지털 화페 실험에 삼성전자도 뛰어들었다,0,0
9064,2021.08.11.,KB신한 회장행장 상반기 성과급 ‘하반기 이연’ 왜,0,0
9065,2021.08.11.,카톡으로 뉴스음악 등 즐기고 내가 만든 콘텐츠로 돈도 번다,2,1
9066,2021.08.11.,단독 한화블록체인 SK빅데이터…재계 미래 먹거리 선점 경쟁,2,1
9067,2021.08.11.,카겜 화제작 ‘오딘’ 19일간 매출 1000억하반기 실적 반전 확신,-1,-1
9068,2021.08.11.,건강위해선 시리얼도 통곡물이 대세 그래 놀라운 성장률 24,3,1
9069,2021.08.11.,금리 인상집값 급락 경고에도 ‘영끌빚투’ 더 심해졌다,-2,-1
9070,2021.08.11.,따상상상 꿈꿨는데…따도 힘들어진 IPO 시장 눈치 싸움만,-3,-1
9071,2021.08.11.,벤처스타트업은 역대최대 투자금 몰려… 고용 1년새 7만명 늘어,2,1
9072,2021.08.11.,에코프로비엠 또 신고가코스닥 2위 꿰찼다,0,0
9073,2021.08.11.,문화의 향기 연극영화무용,0,0
9074,2021.08.12.,카카오공화국의 그늘 문어발 넘어 지네발 될라,-1,-1
9075,2021.08.12.,김범수보다 10배 더 받았다 카카오 보수킹 3인방은,1,1
9076,2021.08.12.,포토뉴스화천 토마토 카카오 메이커스 판매 발송 완료,0,0
9077,2021.08.12.,추석 전통놀이에 빠져볼까… 카카오메이커스 6종 선봬,0,0
9078,2021.08.12.,SKT카카오 200억 ESG 펀드 조성,0,0
9079,2021.08.12.,현대차카카오KT 자율주행 뭉쳤다,1,1
9080,2021.08.12.,카카오엔터 1000명에 주식교환권 지급 이벤트,2,1
9081,2021.08.12.,거침없는 카뱅 시총 9위까지… 증시는 카카오 공화국,-1,-1
9082,2021.08.12.,‘이동수단의 끝판왕’카카오 렌트카공유킥보드도 접수,0,0
9083,2021.08.12.,상장기업분석 카카오뱅크 인터넷전문은행 첫 상장…모바일 온리 차별화,-1,-1
9084,2021.08.12.,데스크가 만났습니다김창원 카카오엔터테인먼트 GSO 겸 타파스 대표 글로벌 콘텐츠 리더 도약,1,1
9085,2021.08.12.,민원기의 디지털경제 카카오뱅크와 금융의 미래,1,1
9086,2021.08.12.,카카오뱅크 코스피 상장금융 대장주 등극,1,1
9087,2021.08.12.,겁에 질린 亞증시,-3,-1
9088,2021.08.12.,대출 옥죄기에… 이틀간 개설한 ‘마통’ 1주일치 육박,-2,-1
9089,2021.08.12.,외국인 팔 만큼 팔았나…코스피 장중 3100선 회복,2,1
9090,2021.08.12.,1849세 생년월일 끝자리 9 밤 8시부터 사전예약하세요,-1,-1
9091,2021.08.12.,신용대출 연봉이상 못 받는다…더 좁아진 대출문,-1,-1
9092,2021.08.12.,은행 가계대출 10조원 가까이 늘어…역대 7월 중 최대폭 증가,4,1
9093,2021.08.12.,예비 부부들은 시청광장 트럭 시위… 3000명 전국연합회 만들고 모금까지,-2,-1
9094,2021.08.12.,자영업자들 폭우속에 국회 주변 걷기 “이렇게라도 참담한 우리 처지 알려야”,-2,-1
9095,2021.08.12.,크래프톤 호된 신고식… 공모가 고평가 논란 다시 불붙었다 대형주 IPO 불패 깨졌다,1,1
9096,2021.08.13.,현대차 스타리아 카카오 택시로 달린다,1,1
9097,2021.08.13.,현대차 스타리아 카카오 택시로 달린다,1,1
9098,2021.08.13.,단독진격의 카카오엔터 전 직원 연봉 500만원α 파격 인상,4,1
9099,2021.08.13.,카카오뱅크 서민금융진흥원 맞춤대출 안내 서비스,0,0
9100,2021.08.13.,10명 중 6명 쓰는 카뱅 올 상반기에 작년보다 더 벌었다,2,1
9101,2021.08.13.,단독 박현주의 계속된 도전…아시아 넘어 실리콘밸리 혁신에 투자,4,1
9102,2021.08.13.,증시 새내기 카뱅크래프톤 하락장에서도 빛났다,-2,-1
9103,2021.08.13.,AZ 원하면 접종 안전성 책임 떠넘긴 정부현장선 지침 못 받아 혼란도,1,1
9104,2021.08.13., Leadership 클래스김범수 삼성 SDS서 만나 ‘평생 파트너’ 남궁훈…NHN 공동 설립 뒤 ‘평생 라이벌’ 이해진,1,1
9105,2021.08.13.,상품권 할인 혹했다 훅간다온라인 먹튀 기승,-1,-1
9106,2021.08.14.,카카오T 택시 이어 자전거 요금도 올린다,1,1
9107,2021.08.14.,횡보장에…개미 우량주보다 ETF 담았다,1,1
9108,2021.08.14.,카뱅 상반기 순익 1159억원… 작년보다 156 증가,5,1
9109,2021.08.15.,초라한 사회공헌 실적 카카오뱅크케이뱅크,-4,-1
9110,2021.08.15.,횡설수설허진석카카오택시,-2,-1
9111,2021.08.15.,“부대상관 女중사에 ‘기무사 인맥 통해 힘들게 할수있다’며 협박”,-6,-1
9112,2021.08.15.,서민지원 떠넘기고 생색내는 정부규제가 미래금융 최대 걸림돌,-2,-1
9113,2021.08.15.,시그널 높은 공모가 부담됐나크래프톤 첫날 18조 청약,-2,-1
