"","...1","제목","날짜"
"13768",899,"[속초]‘속초홀릭' 모바일 발행","2022.02.04."
"13769",933,"오아시스마켓, 홈앤쇼핑에서 100억 전략적 투자 유치","2022.02.04."
"13770",963,"[MBN GOLD 시황저격] 코스피·코스닥 낙폭 과대, 일상회복땐 주가상승여력…저평가 실적주 선점할 때","2022.02.04."
"13771",965,"“비대면 문화 눈높이에 맞춰라”… 행안부 ‘디지털 정부혁신’ 가속도","2022.02.04."
"13772",983,"“패션 큰손 ‘영포티’ 더 모셔오자” 쇼핑앱-홈쇼핑 화려한 경쟁","2022.02.05."
"13773",155,"개발자 콘퍼런스 연 카카오 모빌리티 “하늘까지 확장할 것”","2022.02.06."
"13774",179,"부산, 카카오엔터프라이즈와 클라우드 혁신센터 업무협약","2022.02.06."
"13775",505,"‘반토막’ 카뱅 바닥 찍었나…외인 러브콜에 5만원 눈앞","2022.02.06."
"13776",581,"[인터넷은행 5년①]인뱅, 국민 절반이 사용…'은행의 미래' 보여줬나","2022.02.06."
"13777",623,"'네카오'도 대선 체제 돌입…추천검색 제한하고 실명기반으로 전환","2022.02.06."
"13778",625,"차기 우리은행장에 이원덕 부사장 추천…회장과 '찰떡 호흡'·전략통","2022.02.06."
"13779",647,"한달 거래액이 7조원…NFT, ‘대체불가’ 매력 뭐길래","2022.02.06."
"13780",649,"현대차·카카오서 돈 뺀 외국인…2차전지株 담았다","2022.02.06."
"13781",651,"장난삼아 “극혐” “죽어” 공포쪽지… 죽음의 벼랑끝 내몬다 [온라인 폭력 폐해 심각]","2022.02.06."
"13782",671,"‘오픈페이’ 도입 앞두고 갈라지는 카드사들… ‘반쪽짜리’ 전락 우려","2022.02.06."
"13783",679,"'뉴스 댓글' 없애도 사이버불링 독버섯처럼… 소중한 생명 죽인다","2022.02.06."
"13784",683,"재택치료자 72시간 연속 고열 땐 병원 진료·입원","2022.02.06."
"13785",723,"빅테크 공격에…'AI행원' 앞세워 문 지키는 은행","2022.02.06."
"13786",751,"개발자 전성시대…코딩 스타트업도 날았다","2022.02.06."
"13787",773,"1300억 유치 메가존클라우드, 유니콘 기업 눈앞","2022.02.06."
"13788",797,"“따상 가자”… 작년 IPO 공모액 20조 ‘역대 최대’","2022.02.06."
"13789",801,"[사설] '작은 정부' 외치는 尹, 거꾸로 가는 게 왜 이리 많나","2022.02.06."
"13790",821,"하락장 속 금융·보험업종만 수익","2022.02.06."
"13791",823,"게임주 급반등…코스닥 900 탈환","2022.02.06."
"13792",831,"태연·에픽하이·에이핑크…‘믿고듣는’ 가수들이 돌아온다","2022.02.06."
"13793",861,"[부고]2021년 2월 16일","2022.02.06."
"13794",865,"[포토] 자가진단 통과해야 출근!","2022.02.06."
"13795",883,"[태평로] 두 번 상장은 반칙이다","2022.02.06."
"13796",907,"[기고] 벼랑 끝 지구를 구할 2050 탄소중립","2022.02.06."
"13797",917,"어려운 이웃을 배려하고 자식들에게는 늘 자상했던 아버지","2022.02.06."
"13798",973,"""성장성 높고 ESG 잘하는 기업 매년 선별…장기투자에 적합한 ETF""","2022.02.06."
"13799",989,"김환기 점화·이중섭 황소…NFT로 소장해볼까","2022.02.06."
"13800",157,"[단독]KB·신한 연말 인증서 경쟁, 네이버·카카오에 참패","2022.02.07."
"13801",185,"""우리만 호구냐?"" 코인투자자들, 위메이드·카카오에 뿔났다 [기승전 비트코인]","2022.02.07."
"13802",633,"‘코 묻은 돈’ 옛말… 10대 손님 모시기 나선 금융사","2022.02.07."
"13803",657,"의전 논란 김혜경 “제 불찰… 송구” 국민의힘 “비선실세 이렇게 탄생”","2022.02.07."
"13804",667,"[플랫폼, 공공의 적인가]③시한부 서비스로 성장 발목 묶인 닥터나우","2022.02.07."
"13805",677,"쿠콘, 마이데이터 사업장에 대출비교 서비스","2022.02.07."
"13806",685,"동네 병원 검사 첫날… 준비부족에 곳곳 혼선","2022.02.07."
"13807",719,"""오늘 퇴사했어요""…수천대 1 뚫었어도 미련없이 던지는 2030","2022.02.07."
"13808",753,"전통 라이벌 KB-신한 격차 확대…추격나선 신흥강자 카뱅","2022.02.07."
"13809",815,"""듣고 보는 유저에서, 이젠 자기만의 방송 만드는 시대로""","2022.02.07."
"13810",851,"그리웠던 그 음색… ‘빅마마’가 돌아온다","2022.02.07."
"13811",873,"“빅테크 게섰거라” 삼성 금융계열사 통합 앱 만든다","2022.02.07."
"13812",877,"성동 ‘워킹스쿨버스’ 방학에도 달린다","2022.02.07."
"13813",887,"이행규 지평 변호사 ""물적분할 땐, 母회사 주주도 혜택 볼 수 있게 해줘야""","2022.02.07."
"13814",937,"“운동 좀 해볼까” '야핏' 새해 특수...이용자 3배 상승","2022.02.07."
"13815",959,"[이코노 브리핑] 카뱅, 주담대 출시 사전 이벤트 진행 외","2022.02.07."
"13816",971,"긴축 우려 속 눈치보기 장세... 공약·추경 등 정책 수혜 주목 [주간 증시 전망]","2022.02.07."
"13817",975,"공모주 대어 의무보유 물량 풀린다, 개미들 조마조마","2022.02.07."
"13818",137,"연매출 ‘6조 클럽’ 가입…카카오, 주주환원 정책 첫 시행","2022.02.08."
"13819",153,"[임현우의 Fin토크] ""카카오페이에 너무한 것 아닙니까""","2022.02.08."
"13820",159,"개인사업자 대출 노린다…카카오·토스·케이뱅크도 영역 확장","2022.02.08."
"13821",181,"기업銀 순익 2조 돌파, 카카오페이 적자 확대","2022.02.08."
"13822",183,"`오딘` 덕 본 카카오게임즈, 작년 연매출 `1조` 첫 돌파","2022.02.08."
"13823",191,"류영준 카카오페이 대표, 핀테크산업협회장도 이달 떠난다","2022.02.08."
"13824",525,"금융지주들 사상 최대 실적 잔치","2022.02.08."
"13825",527,"코로나 틈새서 사업 성공… 3040 ‘뉴리치’ 2배로 늘어","2022.02.08."
"13826",541,"국가자격시험 모바일 신분증도 OK","2022.02.08."
"13827",595,"재택치료 지원 '몸집' 키우는 원격의료 플랫폼","2022.02.08."
"13828",635,"[박정호의 미리 가 본 미래]〈17〉진화하는 핀테크 기업의 UI/UX","2022.02.08."
"13829",639,"LG엔솔 날개 달고 KB증권 MTS 1위","2022.02.08."
"13830",665,"마루엔 돌과 흙·벽엔 NFT아트…집, 자연과 디지털이 만나다","2022.02.08."
"13831",689,"금융당국 디지털 간부들, 짐싸서 로펌으로 가는 까닭은…","2022.02.08."
"13832",693,"[코스피 불안한 반등] 외인 6일간 1.6조 던져…""복귀 확인돼야 변동성 축소""","2022.02.08."
"13833",707,"클라우드 육성 979억 투입… 中企 등 바우처도 지급","2022.02.08."
"13834",715,"부도 위기 때 찾아갔던 산소… 아버지는 나를 살게 해준 버팀목","2022.02.08."
"13835",721,"[단독] '3200만 고객' 삼성 금융사, 핀테크 전쟁 가세","2022.02.08."
"13836",765,"""쓱닷컴·마켓컬리·오아시스, 올 IPO시장 풍향계""","2022.02.08."
"13837",787,"""지정병원 표시조차 없어""… 혼란의 셀프치료","2022.02.08."
"13838",793,"달콤한 초콜릿과 어울리는 와인은... 밸런타인데이 맞춤 주류선물 눈길","2022.02.08."
"13839",839,"출근 금지·자가검사키트 배부… 기업도 방역 총력전","2022.02.08."
"13840",841,"CJ올리브네트웍스 ""연봉 1000만원 올린다""","2022.02.08."
"13841",845,"""청년 일자리 만들 메타버스, 게임규제 안 돼 ...자율규제로""","2022.02.08."
"13842",911,"마스크 대란 때처럼... 자가검사키트 충분하다더니, 온라인 판매 금지","2022.02.08."
"13843",923,"탈탄소 선박·자율운항 기술 고도화… “해양 모빌리티 시장 선점”","2022.02.08."
"13844",949,"코스피·코스닥 간만에 웃었다…증권가 ""안심할 수 없다""는 이유","2022.02.08."
"13845",977,"""국내선 혁신금융 꽉 막혀…두나무·BTS 손잡고 美서 사업""","2022.02.08."
"13846",59,"대표는 최저임금, 직원은 월급 인상… 카카오 연일 ‘내부 달래기’ [재계 블로그]","2022.02.09."
"13847",69,"카카오, 주가 반토막에도 펀드 매니저 ‘최애’인 이유는?","2022.02.09."
"13848",71,"카카오, 작년 매출 6조1361억·영업이익 5969억 ‘역대 최대’","2022.02.09."
"13849",95,"카카오 연매출 6조… 올해 자사주 소각하고 현금배당","2022.02.09."
"13850",97,"1조클럽 가입한 카카오게임즈, 다음 목표는 글로벌 P2E","2022.02.09."
"13851",105,"카카오, 주가 반토막에도 펀드 매니저 ‘최애’인 이유는?","2022.02.09."
"13852",119,"인건비 ‘폭탄’ 카카오금융도 타격","2022.02.09."
"13853",123,"IBK기업은행, 서민금융 공급 늘려 저신용자 자활 지원... 카카오뱅크, 데이터 기반 혁신·포용적 금융상품 확대 [제11회 서민금융포럼 및 서민금융대상]","2022.02.09."
"13854",131,"한발 물러선 토스·한발도 못뗀 카카오페이…빅테크 보험혁신 먼길","2022.02.09."
"13855",145,"카카오 연매출 6조… 올해 자사주 소각하고 현금배당","2022.02.09."
"13856",147,"또 '먹통' 카카오... '외부 문제' 해명에 ""자체 데이터센터 구축 필요"" 지적도","2022.02.09."
"13857",165,"[뉴스줌인]은행, ""우리도 토스·카카오처럼""...앱 혁신 대대적 예고","2022.02.09."
"13858",171,"토스·카카오페이, 해외주식 소수점 매매 출시 막바지 작업중","2022.02.09."
"13859",187,"신원근 대표 내정자 ""카카오페이 주식 재매입할 것""","2022.02.09."
"13860",189,"류영준 카카오페이 대표, 핀테크산업협회장도 이달 떠난다","2022.02.09."
"13861",593,"금감원 '꼼수 사업자대출' 막는다","2022.02.09."
"13862",609,"우아한형제들, 외식업주 자녀에 100억 장학금…김봉진 환원 '진행 중'","2022.02.09."
"13863",611,"‘동백전’ 첫 장기 운영대행사 16일 윤곽","2022.02.09."
"13864",617,"‘집 앞 편의점도 가기 귀찮’…이마트24 배달 서비스 1월 이용률 37%↑","2022.02.09."
"13865",661,"年 10% 금리 청년희망적금 돌풍…조기 소진 가능성 있어 서둘러야","2022.02.09."
"13866",731,"배달앱·알뜰폰 이어 '슈퍼 원앱'…생활 금융도 확 키운다","2022.02.09."
"13867",747,"모바일 쿠폰서비스기업, B2B종합플랫폼 변신","2022.02.09."
"13868",771,"""빅테크 은행업 진출땐 자본규제 강화해야""","2022.02.09."
"13869",775,"갤Z 버금가는 '5G 효자' 될까…이통3사, 갤S22 마케팅 총력","2022.02.09."
"13870",779,"[#Let's 스타트업] 되는시간, 약속 잡을 때 시간 허비…일정잡기서비스로 해결","2022.02.09."
"13871",783,"반등 시동거는 게임株…메타버스가 '불쏘시개'","2022.02.09."
"13872",791,"“수익률 100배 비결은 사람 투자…요즘은 헬스케어 스타트업 찾아요”","2022.02.09."
"13873",835,"BGF리테일 '포켓CU' 앱으로 편의점 왕좌 노린다","2022.02.09."
"13874",837,"“수업때 만화 틀어줘도 10분 넘으면 집중 못해”","2022.02.09."
"13875",849,"[낱말 맞히기 ]<155회>","2022.02.09."
"13876",999,"1월 하락장 수익률 순위는 외국인>개인>기관","2022.02.09."
"13877",43,"문체부·네이버·카카오·창작자 참여 '웹툰 상생협의체' 출범","2022.02.10."
"13878",67,"[단독]카카오, 김성수·홍은택 CAC 공동센터장으로…'CDR랩'도 신설","2022.02.10."
"13879",81,"조폐공사, 카카오와 손잡고 골드바 특판","2022.02.10."
"13880",99,"[기자의눈] 새 카카오 수장에 거는 기대","2022.02.10."
"13881",115,"카카오, 연 매출 6조원 돌파... ""올해 자사주 3000억 소각 예정""","2022.02.10."
"13882",139,"‘새식구 불리기’ 카카오가 최고…석달간 10곳 인수","2022.02.10."
"13883",149,"1조클럽 가입한 카카오게임즈, 다음 목표는 글로벌 P2E","2022.02.10."
"13884",397,"전 세계 UAM 전문가들 국내 대규모 실증에 '시선집중'","2022.02.10."
"13885",431,"신임 핀테크산업협회장에 이근주 한결원 원장","2022.02.10."
"13886",487,"2월18일 알림","2022.02.10."
"13887",517,"삼표산업, 이번엔 레미콘 담합 적발","2022.02.10."
"13888",533,"""서울상품권 결제확인, 다음주면 제로페이서도 됩니다""","2022.02.10."
"13889",551,"물적분할 물리고 스톡옵션 다시 산다","2022.02.10."
"13890",553,"“주가만 오른다면”…기업들 자사주 매입에 영역 확대까지","2022.02.10."
"13891",559,"롯데면세점 글로벌 마케팅 재시동.. 알리페이+ 손잡고 中·동남아권 공략","2022.02.10."
"13892",573,"[이상직 변호사의 DX문화살롱](7)대기업의 무덤, 플러스알파","2022.02.10."
"13893",589,"‘오르면 3배’ 상품에 2조 베팅… 서학개미 위태위태","2022.02.10."
"13894",591,"""정부 출자로 택시앱 개발"" 尹발언에 캠프 화들짝 [대선 D-27]","2022.02.10."
"13895",605,"[인터넷은행 대출경쟁 가세] 토스뱅크, 개인사업자대출 데뷔...은행권 텃밭 흔드는 인터넷은행","2022.02.10."
"13896",619,"""백신 또 맞아?"" … 이달 말 고위험군부터 '4차접종' 시작","2022.02.10."
"13897",645,"너무 가벼운 사이버 명예훼손 처벌… 허위사실·협박도 벌금 [모욕·명예훼손 판치는 인터넷 방송 (上)]","2022.02.10."
"13898",681,"'일보후퇴 3N-성장가도 2K'..게임업계 2021 성적표","2022.02.10."
"13899",687,"[핀테크 칼럼]마이데이터와 메타버스","2022.02.10."
"13900",757,"편의점서 귀엽고 실속 가득하게","2022.02.10."
"13901",789,"네이버 이어 토스·NHN 참전…후불결제 시장 경쟁 뜨겁다","2022.02.10."
"13902",825,"“이대로 가면 금융미래 없다…핀테크 법안 통과 절실”","2022.02.10."
"13903",833,"[엔터테인&]K-팝 새로운 가능성, 대중참여형 음원제작","2022.02.10."
"13904",915,"46년전 5600원으로 ‘화랑장학’수여 시작…자서전 수익금도 기부","2022.02.10."
"13905",947,"[낱말 맞히기 ]<154회>","2022.02.10."
"13906",955,"자율주행 안전성 검증 '모라이', 250억 규모 시리즈B 투자유치","2022.02.10."
"13907",51,"카카오證 주식거래앱 시범서비스 시작","2022.02.11."
"13908",73,"'쪼개기 상장' 논란에 고민깊은 카카오, 모빌리티·엔터 어디로?","2022.02.11."
"13909",79,"카카오, 주주환원에 9만원대 회복…개미·직원은 '싸늘'","2022.02.11."
"13910",85,"카카오 메타버스 전진기지로 '메타보라' 낙점…20개 파트너사 연합군 구축","2022.02.11."
"13911",93,"넷마블·카카오게임즈, 매출 '하이킥'","2022.02.11."
"13912",111,"[단독] 연말 택시 대란 이유 있었네… 서울시 “카카오, 장거리 골라 태워”","2022.02.11."
"13913",143,"넷마블·카카오게임즈, 매출 '하이킥'","2022.02.11."
"13914",571,"하나금융, 10년만에 새 회장… ‘함영주 시대’ 준비 분주","2022.02.11."
"13915",575,"오미크론 검사·진단·치료, 오늘부터 동네병원서 맡는다","2022.02.11."
"13916",607,"5대 증권사 ‘1조 클럽’… 마이너스 수익 개미들은 눈물","2022.02.11."
"13917",669,"SK네트웍스, 블록체인 기업 '해시드'에 260억원 투자","2022.02.11."
"13918",691,"[단독] 금감원 “빅테크·카드사 결제 기능 달라”… 동일규제 원칙 뒤집나","2022.02.11."
"13919",699,"2022 전자정부지원사업, 11개 과제 694억원 투입","2022.02.11."
"13920",743,"최대 실적 찍은 KB금융, ‘4조 클럽’ 첫 진입","2022.02.11."
"13921",761,"토스뱅크, 개인사업자대출 출시…신용평가사 출범과 시너지 모색","2022.02.11."
"13922",767,"4선 도전 공식화 오세훈 ""서울시 바로세우기 지속, 도시경쟁력↑""","2022.02.11."
"13923",799,"[정윤식의 이코노믹스] 미국 빅테크·글로벌 OTT에 위협받는 미디어 시장","2022.02.11."
"13924",803,"아빠가 ‘당근’ 접속할때, 아들은 ‘번개’를 누른다","2022.02.11."
"13925",809,"증시 회복 '마지막 퍼즐'…우크라이나에 달렸다","2022.02.11."
